family,model,fold,n_test,accuracy,balanced_accuracy,macro_f1,weighted_f1,f1,fn,fp,pr_auc,precision,recall,roc_auc,tn,tp
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,7,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.8444444444444443,0.6666666666666666,0.8,0.8,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,8,11,0.6363636363636364,0.6666666666666666,0.6071428571428572,0.5974025974025974,0.7142857142857143,0,4,0.8528571428571428,0.5555555555555556,1.0,0.8666666666666667,2,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,9,11,0.5454545454545454,0.5833333333333334,0.47619047619047616,0.4588744588744589,0.6666666666666666,0,5,0.7295238095238095,0.5,1.0,0.7666666666666667,1,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,10,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.8253968253968254,0.6,0.6,0.7666666666666666,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,1,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6656084656084656,0.6,0.5,0.6111111111111112,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,2,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.85515873015873,0.6666666666666666,0.6666666666666666,0.8333333333333334,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,3,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,0.8152777777777778,1.0,0.5,0.75,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,4,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8055555555555556,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,5,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,0.8819444444444444,1.0,0.5,0.8333333333333333,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,6,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.8242424242424242,0.6,0.6,0.7333333333333334,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,7,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.8583333333333332,1.0,0.6,0.8333333333333334,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,8,11,0.8181818181818182,0.8333333333333333,0.8166666666666667,0.8151515151515153,0.8333333333333334,0,2,1.0,0.7142857142857143,1.0,1.0,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,9,11,0.7272727272727273,0.75,0.717948717948718,0.7132867132867133,0.7692307692307693,0,3,0.7392857142857143,0.625,1.0,0.7,3,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,10,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,0.911111111111111,1.0,0.8,0.8666666666666667,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,1,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.7711640211640212,0.6,0.5,0.638888888888889,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,2,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8,2,0,0.8819444444444444,1.0,0.6666666666666666,0.8333333333333333,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,3,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,0.9444444444444444,1.0,0.5,0.9166666666666667,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,4,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7272727272727273,2,1,0.8555555555555555,0.8,0.6666666666666666,0.7777777777777779,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,5,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,0.8634920634920633,1.0,0.5,0.8333333333333333,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,6,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.8999999999999999,0.8,0.8,0.8333333333333334,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,7,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.8711111111111112,1.0,0.6,0.8333333333333334,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,8,11,0.9090909090909091,0.9166666666666667,0.9090909090909091,0.9090909090909091,0.9090909090909091,0,1,0.9666666666666666,0.8333333333333334,1.0,0.9666666666666667,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,9,11,0.7272727272727273,0.75,0.717948717948718,0.7132867132867133,0.7692307692307693,0,3,0.7783333333333333,0.625,1.0,0.7666666666666667,3,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.911111111111111,0.8,0.8,0.8666666666666667,5,4
jigsaw,jigsaw_multibin_frozen,1,12,0.3333333333333333,0.3333333333333333,0.3142857142857143,0.3142857142857143,0.42857142857142855,3,5,0.3934824434824435,0.375,0.5,0.19444444444444445,1,3
jigsaw,jigsaw_multibin_frozen,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.5021825396825397,0.5714285714285714,0.6666666666666666,0.5,3,4
jigsaw,jigsaw_multibin_frozen,3,12,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.5555555555555555,0.4444444444444444,4,1,0.7160714285714285,0.6666666666666666,0.3333333333333333,0.6388888888888888,5,2
jigsaw,jigsaw_multibin_frozen,4,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.6878306878306878,0.5,0.6666666666666666,0.5555555555555556,2,4
jigsaw,jigsaw_multibin_frozen,5,12,0.6666666666666666,0.6666666666666667,0.6571428571428571,0.6571428571428571,0.6,3,1,0.6930916305916305,0.75,0.5,0.638888888888889,5,3
jigsaw,jigsaw_multibin_frozen,6,11,0.5454545454545454,0.5333333333333333,0.5299145299145299,0.5376845376845377,0.4444444444444444,3,2,0.533131313131313,0.5,0.4,0.49999999999999994,4,2
jigsaw,jigsaw_multibin_frozen,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.7116666666666667,0.5714285714285714,0.8,0.7333333333333333,3,4
jigsaw,jigsaw_multibin_frozen,8,11,0.6363636363636364,0.6666666666666666,0.6071428571428572,0.5974025974025974,0.7142857142857143,0,4,0.6861904761904761,0.5555555555555556,1.0,0.8,2,5
jigsaw,jigsaw_multibin_frozen,9,11,0.5454545454545454,0.55,0.5454545454545454,0.5454545454545454,0.5454545454545454,2,3,0.6644444444444444,0.5,0.6,0.6333333333333333,3,3
jigsaw,jigsaw_multibin_frozen,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.8211111111111111,0.8,0.8,0.8,5,4
jigsaw,jigsaw_multibin_unfreeze_last_1,1,12,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,5,5,0.3849506974506975,0.16666666666666666,0.16666666666666666,0.16666666666666663,1,1
jigsaw,jigsaw_multibin_unfreeze_last_1,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.5771825396825396,0.5714285714285714,0.6666666666666666,0.6111111111111112,3,4
jigsaw,jigsaw_multibin_unfreeze_last_1,3,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.4,4,2,0.660515873015873,0.5,0.3333333333333333,0.6388888888888888,4,2
jigsaw,jigsaw_multibin_unfreeze_last_1,4,12,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.5555555555555555,0.6666666666666666,1,4,0.548941798941799,0.5555555555555556,0.8333333333333334,0.5000000000000001,2,5
jigsaw,jigsaw_multibin_unfreeze_last_1,5,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6839646464646464,0.6,0.5,0.6388888888888888,4,3
jigsaw,jigsaw_multibin_unfreeze_last_1,6,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.5242424242424242,0.6,0.6,0.4666666666666667,4,3
jigsaw,jigsaw_multibin_unfreeze_last_1,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.6726190476190477,0.5714285714285714,0.8,0.6666666666666667,3,4
jigsaw,jigsaw_multibin_unfreeze_last_1,8,11,0.7272727272727273,0.75,0.717948717948718,0.7132867132867133,0.7692307692307693,0,3,0.6683333333333333,0.625,1.0,0.7666666666666667,3,5
jigsaw,jigsaw_multibin_unfreeze_last_1,9,11,0.45454545454545453,0.4666666666666667,0.45,0.4454545454545455,0.5,2,4,0.6944444444444444,0.42857142857142855,0.6,0.6666666666666667,2,3
jigsaw,jigsaw_multibin_unfreeze_last_1,10,11,0.7272727272727273,0.7166666666666667,0.717948717948718,0.7226107226107227,0.6666666666666666,2,1,0.8211111111111111,0.75,0.6,0.8,5,3
jigsaw,jigsaw_multibin_unfreeze_last_2,1,12,0.25,0.25,0.2,0.20000000000000004,0.0,6,3,0.39176887926887927,0.0,0.0,0.19444444444444442,3,0
jigsaw,jigsaw_multibin_unfreeze_last_2,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.6299603174603176,0.5714285714285714,0.6666666666666666,0.6666666666666667,3,4
jigsaw,jigsaw_multibin_unfreeze_last_2,3,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.4,4,2,0.660515873015873,0.5,0.3333333333333333,0.6388888888888888,4,2
jigsaw,jigsaw_multibin_unfreeze_last_2,4,12,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.5555555555555555,0.6666666666666666,1,4,0.4973544973544973,0.5555555555555556,0.8333333333333334,0.41666666666666674,2,5
jigsaw,jigsaw_multibin_unfreeze_last_2,5,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6403138528138528,0.6,0.5,0.5833333333333334,4,3
jigsaw,jigsaw_multibin_unfreeze_last_2,6,11,0.5454545454545454,0.55,0.5454545454545454,0.5454545454545454,0.5454545454545454,2,3,0.5242424242424242,0.5,0.6,0.4666666666666667,3,3
jigsaw,jigsaw_multibin_unfreeze_last_2,7,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.5926190476190476,0.6,0.6,0.6666666666666667,4,3
jigsaw,jigsaw_multibin_unfreeze_last_2,8,11,0.6363636363636364,0.6666666666666666,0.6071428571428572,0.5974025974025974,0.7142857142857143,0,4,0.6683333333333333,0.5555555555555556,1.0,0.7666666666666667,2,5
jigsaw,jigsaw_multibin_unfreeze_last_2,9,11,0.5454545454545454,0.55,0.5454545454545454,0.5454545454545454,0.5454545454545454,2,3,0.6944444444444444,0.5,0.6,0.6666666666666667,3,3
jigsaw,jigsaw_multibin_unfreeze_last_2,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.81,0.8,0.8,0.7666666666666667,5,4
jigsaw,jigsaw_multibin_unfreeze_last_3,1,12,0.25,0.25,0.24475524475524477,0.24475524475524477,0.3076923076923077,4,5,0.39176887926887927,0.2857142857142857,0.3333333333333333,0.19444444444444442,1,2
jigsaw,jigsaw_multibin_unfreeze_last_3,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.5494047619047618,0.5714285714285714,0.6666666666666666,0.5833333333333334,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,3,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6801587301587302,0.6,0.5,0.6666666666666667,4,3
jigsaw,jigsaw_multibin_unfreeze_last_3,4,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.5378306878306878,0.5,0.6666666666666666,0.5,2,4
jigsaw,jigsaw_multibin_unfreeze_last_3,5,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6723905723905724,0.6,0.5,0.6111111111111112,4,3
jigsaw,jigsaw_multibin_unfreeze_last_3,6,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.5242424242424242,0.6,0.6,0.4666666666666667,4,3
jigsaw,jigsaw_multibin_unfreeze_last_3,7,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.6961904761904762,0.6666666666666666,0.8,0.7333333333333334,4,4
jigsaw,jigsaw_multibin_unfreeze_last_3,8,11,0.6363636363636364,0.6666666666666666,0.6071428571428572,0.5974025974025974,0.7142857142857143,0,4,0.6116666666666666,0.5555555555555556,1.0,0.7,2,5
jigsaw,jigsaw_multibin_unfreeze_last_3,9,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.7392857142857143,0.5714285714285714,0.8,0.7,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.925,0.8,0.8,0.9,5,4
