family,model,fold,n_test,accuracy,balanced_accuracy,macro_f1,weighted_f1,f1,fn,fp,pr_auc,precision,recall,roc_auc,tn,tp
classical,svm_rbf,3,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7272727272727273,2,1,0.8425925925925926,0.8,0.6666666666666666,0.7222222222222223,5,4
classical,svm_rbf,4,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8571428571428571,0,2,0.976190476190476,0.75,1.0,0.9722222222222223,4,6
classical,svm_rbf,5,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.8357142857142856,0.6666666666666666,0.6666666666666666,0.8333333333333334,4,4
classical,svm_rbf,6,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.8999999999999999,0.5714285714285714,0.8,0.8333333333333334,3,4
classical,svm_rbf,7,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.7861904761904761,0.8,0.8,0.8333333333333334,5,4
classical,svm_rbf,8,11,0.7272727272727273,0.7166666666666667,0.717948717948718,0.7226107226107227,0.6666666666666666,2,1,0.8142857142857143,0.75,0.6,0.7333333333333333,5,3
classical,svm_rbf,9,11,0.7272727272727273,0.7166666666666667,0.717948717948718,0.7226107226107227,0.6666666666666666,2,1,0.8599999999999999,0.75,0.6,0.8,5,3
classical,svm_rbf,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9666666666666666,0.8,0.8,0.9666666666666667,5,4
classical,xgboost,1,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.8178571428571427,0.8333333333333334,0.8333333333333334,0.8611111111111112,5,5
classical,xgboost,2,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8,2,0,0.9055555555555554,1.0,0.6666666666666666,0.8611111111111112,6,4
classical,xgboost,3,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.8555555555555555,0.7142857142857143,0.8333333333333334,0.7777777777777779,4,5
classical,xgboost,4,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.8,0,3,0.9107142857142856,0.6666666666666666,1.0,0.888888888888889,3,6
classical,xgboost,5,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.8,0,3,0.8734126984126983,0.6666666666666666,1.0,0.888888888888889,3,6
classical,xgboost,6,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.9428571428571428,0.6666666666666666,0.8,0.9333333333333333,4,4
classical,xgboost,7,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9666666666666666,0.8,0.8,0.9666666666666667,5,4
classical,xgboost,8,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9028571428571428,0.8,0.8,0.9000000000000001,5,4
classical,xgboost,9,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.8711111111111112,0.8,0.8,0.8333333333333334,5,4
classical,xgboost,10,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,1.0,1.0,0.8,1.0,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,1,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7272727272727273,2,1,0.9166666666666665,0.8,0.6666666666666666,0.888888888888889,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,2,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,0.9583333333333333,1.0,0.5,0.9444444444444445,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,3,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.8833333333333333,0.8333333333333334,0.8333333333333334,0.8611111111111112,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,4,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.6718253968253968,0.7142857142857143,0.8333333333333334,0.7222222222222223,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,5,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.744047619047619,0.6666666666666666,0.6666666666666666,0.75,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,6,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.7683333333333333,0.5714285714285714,0.8,0.8,3,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,7,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9428571428571428,0.8,0.8,0.9333333333333333,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,8,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,0.925,1.0,0.8,0.9,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,9,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.7944444444444445,0.6,0.6,0.7666666666666666,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_frozen,10,11,0.6363636363636364,0.6166666666666667,0.6071428571428572,0.6168831168831169,0.5,3,1,0.8766666666666667,0.6666666666666666,0.4,0.9,5,2
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,1,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7272727272727273,2,1,0.9484126984126984,0.8,0.6666666666666666,0.9444444444444444,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,2,12,0.75,0.75,0.7333333333333334,0.7333333333333334,0.6666666666666666,3,0,1.0,1.0,0.5,1.0,6,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,3,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.9166666666666665,0.8333333333333334,0.8333333333333334,0.888888888888889,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,4,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.6496031746031746,0.7142857142857143,0.8333333333333334,0.6944444444444444,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,5,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.7291666666666666,0.6666666666666666,0.6666666666666666,0.7222222222222223,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,6,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.835,0.8,0.8,0.8333333333333334,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,7,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9428571428571428,0.8,0.8,0.9333333333333333,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,8,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.925,0.8,0.8,0.9,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,9,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.7644444444444445,0.6666666666666666,0.8,0.7333333333333334,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_1,10,11,0.6363636363636364,0.6166666666666667,0.6071428571428572,0.6168831168831169,0.5,3,1,0.8766666666666667,0.6666666666666666,0.4,0.9,5,2
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,1,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.9484126984126984,0.8333333333333334,0.8333333333333334,0.9444444444444444,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,2,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8,2,0,0.9583333333333333,1.0,0.6666666666666666,0.9444444444444445,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,3,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.8964646464646464,0.7142857142857143,0.8333333333333334,0.8333333333333334,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,4,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.7027777777777778,0.7142857142857143,0.8333333333333334,0.7777777777777779,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,5,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.773611111111111,0.6666666666666666,0.6666666666666666,0.7222222222222222,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,6,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.925,0.5714285714285714,0.8,0.9,3,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,7,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,1.0,1.0,0.8,1.0,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,8,11,0.7272727272727273,0.7166666666666667,0.717948717948718,0.7226107226107227,0.6666666666666666,2,1,0.885,0.75,0.6,0.8666666666666667,5,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,9,11,0.6363636363636364,0.6333333333333333,0.6333333333333333,0.6363636363636364,0.6,2,2,0.6416666666666666,0.6,0.6,0.7333333333333334,4,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_2,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9266666666666665,0.8,0.8,0.9333333333333333,5,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,1,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.976190476190476,0.8333333333333334,0.8333333333333334,0.9722222222222223,5,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,2,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8,2,0,0.9242424242424242,1.0,0.6666666666666666,0.8611111111111112,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,3,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.9166666666666666,0.7142857142857143,0.8333333333333334,0.8333333333333334,4,5
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,4,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8571428571428571,0,2,0.7999999999999999,0.75,1.0,0.8333333333333335,4,6
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,5,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.7544011544011544,0.6666666666666666,0.6666666666666666,0.6944444444444444,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,6,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.925,0.6666666666666666,0.8,0.9,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,7,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,0.9666666666666666,1.0,0.8,0.9666666666666667,6,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,8,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.8583333333333332,0.6666666666666666,0.8,0.8333333333333334,4,4
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,9,11,0.7272727272727273,0.7166666666666667,0.717948717948718,0.7226107226107227,0.6666666666666666,2,1,0.7595238095238095,0.75,0.6,0.8,5,3
masking,combine_unique_MetaboLights_Workbench_Water_EDTA_Suppressed_rowMinMax_20260708_085105_bs32_mr0.20-0.60_ps1024_best_unfreeze_last_3,10,11,0.8181818181818182,0.8166666666666667,0.8166666666666667,0.8181818181818182,0.8,1,1,0.9666666666666666,0.8,0.8,0.9666666666666667,5,4
jigsaw,jigsaw_multibin_frozen,1,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.719047619047619,0.7142857142857143,0.8333333333333334,0.7222222222222223,4,5
jigsaw,jigsaw_multibin_frozen,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.6882936507936507,0.6,0.5,0.6666666666666667,4,3
jigsaw,jigsaw_multibin_frozen,3,12,0.4166666666666667,0.41666666666666663,0.37777777777777777,0.37777777777777777,0.5333333333333333,2,5,0.7331649831649831,0.4444444444444444,0.6666666666666666,0.5277777777777778,1,4
jigsaw,jigsaw_multibin_frozen,4,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.7597222222222221,0.5714285714285714,0.6666666666666666,0.7222222222222222,3,4
jigsaw,jigsaw_multibin_frozen,5,12,0.5,0.5,0.5,0.5,0.5,3,3,0.6370370370370371,0.5,0.5,0.5555555555555556,3,3
jigsaw,jigsaw_multibin_frozen,6,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.7544444444444445,0.6666666666666666,0.8,0.7666666666666667,4,4
jigsaw,jigsaw_multibin_frozen,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.8083333333333333,0.5714285714285714,0.8,0.8,3,4
jigsaw,jigsaw_multibin_frozen,8,11,0.7272727272727273,0.7,0.6857142857142857,0.6961038961038961,0.5714285714285714,3,0,0.7783333333333333,1.0,0.4,0.7666666666666667,6,2
jigsaw,jigsaw_multibin_frozen,9,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.6783333333333332,0.6666666666666666,0.8,0.7,4,4
jigsaw,jigsaw_multibin_frozen,10,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.9266666666666665,1.0,0.6,0.9333333333333333,6,3
jigsaw,jigsaw_multibin_unfreeze_last_1,1,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.8571428571428571,0,2,0.7801587301587302,0.75,1.0,0.8055555555555556,4,6
jigsaw,jigsaw_multibin_unfreeze_last_1,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.5454545454545454,3,2,0.7132936507936508,0.6,0.5,0.6944444444444444,4,3
jigsaw,jigsaw_multibin_unfreeze_last_1,3,12,0.4166666666666667,0.41666666666666663,0.4125874125874126,0.41258741258741255,0.46153846153846156,3,4,0.7424242424242424,0.42857142857142855,0.5,0.5555555555555556,2,3
jigsaw,jigsaw_multibin_unfreeze_last_1,4,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.8819444444444444,0.5714285714285714,0.6666666666666666,0.8333333333333333,3,4
jigsaw,jigsaw_multibin_unfreeze_last_1,5,12,0.5,0.5,0.5,0.5,0.5,3,3,0.6398508898508899,0.5,0.5,0.5555555555555556,3,3
jigsaw,jigsaw_multibin_unfreeze_last_1,6,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.7683333333333333,0.6666666666666666,0.8,0.8,4,4
jigsaw,jigsaw_multibin_unfreeze_last_1,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.885,0.5714285714285714,0.8,0.8666666666666667,3,4
jigsaw,jigsaw_multibin_unfreeze_last_1,8,11,0.6363636363636364,0.6,0.5416666666666666,0.5606060606060606,0.3333333333333333,4,0,0.7416666666666667,1.0,0.2,0.7666666666666666,6,1
jigsaw,jigsaw_multibin_unfreeze_last_1,9,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.7116666666666667,0.5714285714285714,0.8,0.7333333333333333,3,4
jigsaw,jigsaw_multibin_unfreeze_last_1,10,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.8761904761904762,1.0,0.6,0.8666666666666667,6,3
jigsaw,jigsaw_multibin_unfreeze_last_2,1,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,1,0.7999999999999999,0.8333333333333334,0.8333333333333334,0.8333333333333335,5,5
jigsaw,jigsaw_multibin_unfreeze_last_2,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.8263888888888888,0.5714285714285714,0.6666666666666666,0.7777777777777778,3,4
jigsaw,jigsaw_multibin_unfreeze_last_2,3,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.7007575757575757,0.5,0.6666666666666666,0.5277777777777778,2,4
jigsaw,jigsaw_multibin_unfreeze_last_2,4,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.8819444444444444,0.5714285714285714,0.6666666666666666,0.8333333333333333,3,4
jigsaw,jigsaw_multibin_unfreeze_last_2,5,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.6160413660413661,0.5,0.6666666666666666,0.5,2,4
jigsaw,jigsaw_multibin_unfreeze_last_2,6,11,0.7272727272727273,0.7333333333333334,0.7272727272727273,0.7272727272727273,0.7272727272727273,1,2,0.7683333333333333,0.6666666666666666,0.8,0.8,4,4
jigsaw,jigsaw_multibin_unfreeze_last_2,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.925,0.5714285714285714,0.8,0.9,3,4
jigsaw,jigsaw_multibin_unfreeze_last_2,8,11,0.6363636363636364,0.6,0.5416666666666666,0.5606060606060606,0.3333333333333333,4,0,0.8583333333333332,1.0,0.2,0.8333333333333334,6,1
jigsaw,jigsaw_multibin_unfreeze_last_2,9,11,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.5221445221445221,0.6153846153846154,1,4,0.7087301587301587,0.5,0.8,0.7,2,4
jigsaw,jigsaw_multibin_unfreeze_last_2,10,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.8111111111111111,1.0,0.6,0.7333333333333334,6,3
jigsaw,jigsaw_multibin_unfreeze_last_3,1,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7692307692307693,1,2,0.7662698412698411,0.7142857142857143,0.8333333333333334,0.7777777777777779,4,5
jigsaw,jigsaw_multibin_unfreeze_last_3,2,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.7513888888888888,0.5714285714285714,0.6666666666666666,0.75,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,3,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.7035353535353535,0.5,0.6666666666666666,0.5555555555555556,2,4
jigsaw,jigsaw_multibin_unfreeze_last_3,4,12,0.5833333333333334,0.5833333333333333,0.5804195804195804,0.5804195804195804,0.6153846153846154,2,3,0.8708333333333333,0.5714285714285714,0.6666666666666666,0.8055555555555556,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,5,12,0.5,0.5,0.4857142857142857,0.48571428571428577,0.5714285714285714,2,4,0.6742424242424242,0.5,0.6666666666666666,0.5277777777777778,2,4
jigsaw,jigsaw_multibin_unfreeze_last_3,6,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.6683333333333333,0.5714285714285714,0.8,0.7666666666666667,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,7,11,0.6363636363636364,0.65,0.6333333333333333,0.6303030303030303,0.6666666666666666,1,3,0.925,0.5714285714285714,0.8,0.9,3,4
jigsaw,jigsaw_multibin_unfreeze_last_3,8,11,0.9090909090909091,0.9,0.905982905982906,0.9075369075369075,0.8888888888888888,1,0,0.925,1.0,0.8,0.9,6,4
jigsaw,jigsaw_multibin_unfreeze_last_3,9,11,0.5454545454545454,0.5666666666666667,0.5299145299145299,0.5221445221445221,0.6153846153846154,1,4,0.7433333333333334,0.5,0.8,0.7333333333333334,2,4
jigsaw,jigsaw_multibin_unfreeze_last_3,10,11,0.8181818181818182,0.8,0.8035714285714286,0.8084415584415584,0.75,2,0,0.911111111111111,1.0,0.6,0.8666666666666667,6,3
